date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
8/10/19,5159,11044,222299,279948,928,135373,263248,41,54720,342754,334388,327921,315911,247998,29715,271090,91146,289056,183209,3368,156153,1689,235312,18410,9,266796,69180,71,1613992310,4320,947.5472222,1092244701,0.460538229,0.393348055,1618843127,1382662188,3515111288,0.19020617,0.00989688,0.172433,0.0089721,363.103572,18.89314388,0,0,0,0,0,0,0.553753637,41.55592222,13.30910998,35.49312555,11.36737885,4.60E-06,0.052032382,-54.50705727,-19.76457433,0.005569564,30752047671,18479767517,1520865352,20991633524,30752047671,5853128241,30752047671,30752047671,30752047671,2779066596,14879391333,30752047671,67.47069452,25308543841,31106012564,31112191436,17228507122,30993553957,31111989278,11209909279,30086049423,31112223866,31112223829,31112223313,31112209091,31112132121,31110929160,28618288903,30732956593,31081364920,21247880740,31112075312,31109210232,31044479683,19036607546,27086763128,8887643791,30437644701,11953198197,12450542227,29037863674,21306857337,31112223867,26573109411,1909,0.022094907,4476,748683273.2,38955774.31,198917.6039,10350.15682,109309.4104,5687.629035,53.57941119,0.053385377,0.053502314
8/11/19,4501,11036,222369,280035,925,135451,263319,41,54760,342875,334508,328035,316016,248075,29709,271162,91223,289139,183293,3365,158190,1780,236313,19211,9,267507,70704,81,1613992332,4320,887.8537037,1155679561,0.487079133,0.416016776,1712775383,1462890205,3516421189,0.1879978,0.010349566,0.172433,0.0094927,331.816124,18.26698398,0,0,0,0,0,0,0.553697991,46.14469514,14.11240421,39.41241988,12.05347654,4.77E-06,0.055051526,-50.51191687,-20.79893785,0.005568965,30752047340,18443723208,1474005441,20992688934,30752047340,5505624049,30752047340,30752047340,30752047340,2752221210,14842897685,30752047340,67.47408751,25303588166,31106011842,31112191107,17226775673,30993553094,31111988825,11221639320,30085276309,31112223534,31112223497,31112222981,31112208753,31112131707,31110929148,28614992408,30732922732,31081376253,21246276595,31112086964,31109383227,31048143229,19210149843,27233514186,8886682045,30464720525,12154128730,12464805444,29036019257,21309244319,31112223536,26573109079,1765,0.020428241,4129,674231857.8,37117492.65,197812.7196,10889.89207,99999.61448,5505.131377,52.9852134,0.053542421,0.052909897
8/12/19,3851,11028,222465,280070,924,135531,263360,41,54799,342984,334610,328127,316104,248142,29720,271186,91280,289195,183418,3363,157065,1727,235853,18668,9,267415,69818,75,1613992354,4320,871.0398148,1111437908,0.469109102,0.40066848,1648097914,1407648847,3513250773,0.18828438,0.009973929,0.172433,0.009134239,278.849167,14.7713883,0,0,0,0,0,0,0.553614132,70.33039571,13.63560258,60.06955021,11.64623781,4.65E-06,0.052972682,-52.57221492,-20.39582677,0.005572739,30752047061,18432451767,1350685830,20981340991,30752047061,5385035511,30752047061,30752047061,30752047061,2703572150,14792168889,30752047061,67.43761389,25299344776,31106019254,31112190778,17224166459,30993487053,31111988795,11226750884,30084604163,31112223255,31112223218,31112222702,31112208462,31112131319,31110930559,28612347175,30732699998,31081397153,21240653620,31112084390,31109286855,31045857550,19110414359,27129922435,8887765123,30447075810,12048005047,12469459930,29033475032,21306615107,31112223257,26573108800,1481,0.017141204,3331,442372361.8,23433650.52,155724.1693,8249.126927,81677.55764,4326.679301,52.40421354,0.053616961,0.052799458
8/13/19,4399,11032,222603,280206,926,135644,263477,41,54837,343160,334786,328296,316267,248259,29744,271313,91369,289340,183546,3361,156728,1713,235757,18549,9,267046,69582,72,1613992399,4320,877.2627315,1101899231,0.465410483,0.39750947,1633890678,1395514371,3510644338,0.18571938,0.009753246,0.172433,0.009055498,330.209053,17.34127113,0,0,0,0,0,0,0.553496678,55.00117598,13.64966087,46.97678526,11.65824505,4.83E-06,0.052516038,-48.38729734,-12.1836902,0.005574079,30752046731,18412956212,1320085812,20982147080,30752046731,5352029243,30752046731,30752046731,30752046731,2616788117,14754256344,30752046731,67.44020551,25294400764,31106022524,31112190423,17220512039,30993465215,31111988191,11220884125,30083361284,31112222925,31112222888,31112222372,31112208126,31112130899,31110930124,28609919470,30732506579,31081393884,21235402308,31112074590,31109245242,31044977806,19076769140,27101253673,8886920200,30440840238,11984036494,12462167051,29030768152,21305350106,31112222927,26573108470,1778,0.020578704,3966,565664685.7,29706468.06,184047.8702,9665.464923,114058.5821,5989.904818,51.76597476,0.053605395,0.049367695
8/14/19,5588,11048,222597,280223,923,135659,263503,40,54875,343206,334825,328332,316295,248262,29782,271332,91405,289340,183571,3366,150573,1397,232107,16328,8,265839,65016,63,1613992427,4320,975.1773148,986599224.6,0.418164419,0.357156364,1463141575,1249676688,3498962395,0.18891052,0.008884059,0.172433,0.008109157,392.367156,18.45219184,0,0,0,0,0,0,0.552765916,47.58150705,12.47179798,40.63960805,10.65222631,4.69E-06,0.047027871,-49.3802929,-20.89062351,0.005578432,30752046338,18407564541,1471361533,20979032479,30752046338,5346586525,30752046338,30752046338,30752046338,2599137765,14492385292,30752046338,67.4301955,25293114597,31106018889,31112190049,17197776174,30993444014,31111987979,11187243649,30083659284,31112222532,31112222495,31112221979,31112207721,31112130539,31110928372,28609851592,30732596424,31081412950,21226494609,31112049597,31108510458,31032550092,18427655714,26650672175,8685684501,30348316205,11798881008,12457048717,29028055141,21292455429,31112222534,26573108077,2077,0.024039352,4841,653872154.6,30750215.07,166646.7978,7837.044041,100225.8004,4713.405973,50.90153213,0.054250141,0.053031507
8/15/19,5992,11045,222722,280345,925,135742,263613,40,54881,343402,335016,328518,316477,248371,29765,271441,91442,289490,183648,3367,150912,1416,232355,16418,8,265971,65265,64,1613992451,4320,990.5141204,992255971.4,0.422035629,0.360462784,1475372836,1260123467,3495849012,0.18675017,0.008855881,0.172433,0.008176946,422.242134,20.02314628,0,0,0,0,0,0,0.552852848,48.25180849,12.75261412,41.21211583,10.89207279,4.60E-06,0.047421005,-49.55033899,-8.763052364,0.005577973,30752497271,18383782584,1544105163,20924397839,30752497271,5297971243,30752497271,30752497271,30752497271,2626067901,14397381557,30752497271,67.25459134,25294358501,31106022914,31112189573,17200480607,30993415752,31111987473,11189514711,30082706419,31112222110,31112222073,31112221556,31112207289,31112130026,31110927971,28608961591,30732345463,31081378734,21232252744,31112049566,31108539645,31033061287,18467649756,26671510422,8683719668,30352590587,11822736242,12459680368,29029764041,21299201058,31112222112,26573107655,2261,0.026168981,5183,644788725.8,30576529.29,154474.9095,7325.355433,92499.63887,4386.425824,50.26885948,0.054244444,0.047394105
8/16/19,5141,11056,222816,280463,928,135823,263713,40,54940,343578,335180,328679,316631,248467,29783,271556,91515,289618,183748,3373,150538,1395,232153,16234,8,266039,64939,64,1613992478,4320,929.6361111,977154068.6,0.427316258,0.364973314,1453281851,1241256524,3400951457,0.19082085,0.008913426,0.172433,0.008054512,375.153788,17.52379486,0,0,0,0,0,0,0.55279863,33.06527684,12.64444885,28.24124622,10.79969767,4.50E-06,0.046710963,-50.36593322,-15.12599901,0.005583558,30752956486,18382131142,5109469511,20919158959,30752956486,8928724232,30752956486,30752956486,30752956486,6030791687,14387673263,30752956486,67.2377535,25289538836,31106021623,31112189163,17198793546,30993367093,31111986716,11161217183,30082297948,31112221735,31112221698,31112221181,31112206900,31112129595,31110926482,28605454629,30732230404,31081380130,21224577490,31112048194,31108475333,31032055630,18411489365,26624687083,8650190505,30344017347,11794980374,12436608085,29026339638,21286542730,31112221737,26573130440,1966,0.02275463,4683,940933350.9,43951903.32,270063.6389,12614.93275,71327.5348,3331.777868,49.86515178,0.054249923,0.046042984
8/17/19,4258,11060,222882,280525,927,135933,263768,40,54997,343659,335257,328750,316699,248524,29826,271612,91628,289670,183834,3370,151070,1412,232485,16411,8,266129,65373,65,1613992506,4320,890.7291667,990364743.8,0.433724061,0.370446255,1473095236,1258179249,3396388091,0.18631754,0.008821726,0.172433,0.008164323,313.013459,14.82049864,0,0,0,0,0,0,0.552312355,47.41639095,12.92348701,40.4986166,11.03802577,4.64E-06,0.0473478,-56.3741792,-19.61001835,0.005583674,30754189430,18367897710,5066520631,20916805952,30754189430,8832277096,30754189430,30754189430,30754189430,6054521046,14338683015,30754189430,67.23019121,25281202773,31106021597,31112188865,17183664272,30993422974,31111986401,11155132811,30081140651,31112221422,31112221385,31112220868,31112206581,31112129258,31110926135,28603724616,30732321392,31081394934,21210084630,31112048610,31108532092,31033001574,18434419627,26653184790,8648684804,30351034842,11807600365,12428445497,29021727462,21276036494,31112221424,26573130127,1680,0.019444444,3723,656149082.6,31067215.5,208353.1106,9865.061398,99999.63896,4734.762901,49.44408406,0.05382866,0.044088836
8/18/19,4643,11059,222921,280548,929,135982,263787,40,55028,343749,335341,328827,316768,248554,29838,271634,91679,289720,183893,3363,156048,1617,235480,18028,9,267227,68981,70,1613992527,4320,879.1298611,1059961551,0.464145392,0.396429291,1576836959,1346785658,3397290992,0.185326,0.009392736,0.172433,0.00873929,327.841689,16.61575013,0,0,0,0,0,0,0.552387151,56.20417014,13.97109542,48.00431006,11.93279422,4.91E-06,0.050682237,-48.72485507,-15.4949899,0.005583625,30754189102,18360982252,1388088708,20913866812,30754189102,8803573732,30754189102,30754189102,30754189102,6060685853,14320680297,30754189102,67.22074502,25279130471,31106023373,31112188486,17185991163,30993410145,31111985983,11150708620,30080832482,31112221094,31112221057,31112220539,31112206242,31112128880,31110926515,28602180057,30732315647,31081406533,21204543375,31112069951,31109130006,31042975244,18849966227,26977948738,8847362012,30423268234,11901663699,12421521125,29020013960,21278460498,31112221096,26573129799,1769,0.020474537,4004,553557165.2,28055515.36,165255.098,8375.498016,99999.64718,5068.205804,49.2408028,0.05405287,0.045982376
8/19/19,4405,11077,223010,280601,928,136063,263842,40,55088,343839,335430,328914,316846,248631,29859,271684,91763,289778,183991,3368,155875,1606,235058,17864,9,267005,68810,69,1613992552,4320,905.9863426,1051633028,0.460752905,0.393531747,1563455448,1335356430,3393262268,0.18483636,0.009288421,0.172433,0.008665126,326.421003,16.40335157,0,0,0,0,0,0,0.551981135,50.74236503,14.06351704,43.33935034,12.01173204,4.62E-06,0.050252133,-50.55764952,-20.55018866,0.005588271,30754606864,18366212251,1456056385,20927132251,30754606864,8831583310,30754606864,30754606864,30754606864,6079927058,14322694034,30754606864,67.26338311,25277050517,31106027047,31112188136,17173358940,30993372452,31111985754,11143426087,30080331098,31112220768,31112220731,31112220212,31112205906,31112128524,31110928061,28599648969,30732232766,31081416361,21197518100,31112064216,31109031964,31042441969,18818292187,26939439407,8848662666,30418213744,11872779038,12413430883,29016564147,21267458994,31112220769,26573129473,1766,0.020439815,3855,613140927.7,30811639.29,190272.9135,9561.619707,100843.1306,5067.582384,49.09053014,0.054031554,0.044622612
8/20/19,4280,11080,223149,280765,927,136161,263994,40,55142,344048,335632,329113,317038,248776,29880,271849,91845,289943,184123,3363,152970,1504,233512,16981,8,266595,66833,67,1613992575,4320,899.5976852,1030420277,0.451978357,0.386037354,1531943569,1308441947,3389417979,0.18555483,0.009136588,0.172433,0.008490478,328.803158,16.19003325,0,0,0,0,0,0,0.551727541,49.05621413,13.96734365,41.89919893,11.92958977,4.57E-06,0.049239288,-46.75496091,-19.33351315,0.005593804,30755185084,18348215690,1370455088,20926790947,30755185084,8815424793,30755185084,30755185084,30755185084,6109634138,14270721742,30755185084,67.26228681,25270786108,31106024629,31112187796,17165468864,30993280984,31111985297,11142392281,30079393165,31112220439,31112220402,31112219883,31112205562,31112128196,31110926990,28596126391,30732080568,31081408283,21185796099,31112052499,31108692396,31036345552,18608913442,26755892226,8648023439,30376805411,11830094030,12411979302,29013217386,21262713049,31112220441,26573129144,1772,0.020509259,3893,634215684.9,31228328.48,213039.3971,10489.90814,99999.64709,4923.911379,48.96037265,0.053898528,0.044380669
8/21/19,4435,11082,223318,280957,927,136268,264175,40,55176,344260,335837,329315,317233,248954,29904,272024,91899,290126,184279,3365,151295,1399,232814,16352,8,266519,65434,63,1613992596,4320,867.6768519,983757831.2,0.432443027,0.369352114,1463613450,1250080792,3384523183,0.18746408,0.00881888,0.172433,0.008111773,312.127693,14.68343589,0,0,0,0,0,0,0.551612279,38.56006618,13.52089251,32.93437762,11.54827322,4.66E-06,0.047043041,-50.21129248,-20.63226403,0.005599881,30756326591,18430601965,1489620533,20911867261,30756326591,8964603306,30756326591,30756326591,30756326591,6244702065,14350495038,30756326591,67.21432021,25266440582,31106023538,31112187485,17161882663,30993173634,31111984926,11141881292,30078871732,31112220127,31112220090,31112219571,31112205241,31112127759,31110926230,28594734862,30731695218,31081396766,21181828012,31112046766,31108510695,31032542642,18385642455,26620064610,8646584981,30346473715,11744895074,12409913672,29011797388,21258754387,31112220129,26573128832,1665,0.019270833,3815,806850797,37956715.21,293721.672,13817.56069,95195.58593,4478.289862,48.87373863,0.053972891,0.044758425
8/22/19,5100,11088,223261,280864,926,136249,264108,39,55165,344196,335769,329244,317155,248885,29894,271946,91889,290040,184235,3374,153269,1516,233730,17043,8,266717,66981,67,1613992620,4320,943.8071759,1033846494,0.454510034,0.388199673,1537835958,1313474666,3383502766,0.1863607,0.009211563,0.172433,0.008523136,371.789594,18.37706891,0,0,0,0,0,0,0.551344361,43.50134701,14.38064787,37.15475435,12.28259527,4.88E-06,0.04942868,-44.90185898,-11.24597972,0.0055981,30757083981,18444950453,1586673829,20915923530,30757083981,9001081030,30757083981,30757083981,30757083981,6229640618,14344033079,30757083981,67.22735855,25270031654,31106024086,31112187098,17153546928,30993229874,31111984854,11099204566,30078734283,31112219755,31112219718,31112219199,31112204865,31112127483,31110925860,28594993117,30731806185,31081402426,21188447664,31112052191,31108713429,31036724495,18624804832,26765503879,8645473620,30378740240,11814868311,12400288356,29012180911,21255405633,31112219757,26573128460,1995,0.023090278,4411,715201295.9,35351456.08,194497.6763,9613.763426,99999.63905,4942.850171,48.47799582,0.053927316,0.044708376
8/23/19,4266,11079,223282,280889,926,136264,264111,40,55167,344272,335843,329313,317221,248888,29876,271957,91889,290081,184265,3369,153778,1525,234002,17179,8,266750,67384,67,1613992647,4320,870.680787,1041840696,0.459054679,0.39208128,1550130529,1323975529,3376788428,0.18714104,0.009324087,0.172433,0.008591276,309.344139,15.41271572,0,0,0,0,0,0,0.551626868,50.5584339,14.65633372,43.18225337,12.51806014,4.78E-06,0.049823849,-45.85176526,-15.28238656,0.005596919,30757083671,18450860598,1418873057,20910481898,30757083671,8888582309,30757083671,30757083671,30757083671,6183267106,14320210794,30757083671,67.20986889,25268942903,31106027069,31112186747,17162336158,30993221511,31111984298,11142676918,30078366841,31112219446,31112219408,31112218889,31112204542,31112127066,31110925345,28592747329,30731610011,31081414317,21188387814,31112052253,31108766441,31037714236,18649351208,26793490526,8644549394,30386586910,11827047421,12410480382,29012223648,21261327979,31112219447,26573128151,1653,0.019131944,3739,615371502.8,30660176.93,201649.8692,10046.97267,95024.71762,4734.497197,48.06872793,0.05294474,0.043397199
8/24/19,4402,11072,223334,280931,930,136323,264152,40,55214,344347,335913,329380,317285,248932,29891,271998,91957,290114,184346,3372,156272,1606,235676,17899,9,267312,69001,69,1613992673,4320,906.1668981,1052347175,0.464892429,0.397067335,1565011093,1336685103,3366394021,0.18529101,0.009320534,0.172433,0.008673748,323.888687,16.29229295,0,0,0,0,0,0,0.551802201,50.86446319,14.92240556,43.4436347,12.74531363,4.96E-06,0.050302137,-46.45670526,-14.27139973,0.005598255,30757083348,18455759197,1354704330,20920526406,30757083348,8872909782,30757083348,30757083348,30757083348,2545574082,14290967605,30757083348,67.24215436,25262343107,31106029600,31112186421,17167791000,30993213407,31111984015,11131828101,30078253165,31112219122,31112219085,31112218565,31112204201,31112126736,31110925294,28590972895,30731656015,31081432147,21186702500,31112062372,31109091876,31042565781,18806027800,26933132753,8842135573,30417860693,11854521473,12397256832,29009866755,21257645256,31112219124,26573127827,1748,0.020231481,3788,611669074.5,30768261.28,234295.4843,11785.56343,138128.5609,6948.161727,47.8466184,0.052905154,0.043481508
8/25/19,4776,11080,223573,281214,928,136520,264407,40,55282,344678,336243,329704,317604,249187,29909,272279,92091,290406,184594,3381,153625,1512,234035,17058,8,267023,67148,66,1613992699,4320,921.700463,1034926970,0.457536208,0.390784343,1539157505,1314603400,3364012460,0.18587718,0.009195559,0.172433,0.00853046,349.077341,17.26926045,0,0,0,0,0,0,0.551245612,37.15347274,14.86885504,31.73299772,12.69957579,4.90E-06,0.049471158,-47.62715318,-20.84749233,0.005605731,30757082998,18441783801,1449532914,20919804630,30757082998,8882078163,30757082998,30757082998,30757082998,2564628237,14260249148,30757082998,67.2398352,25256325410,31106025579,31112186042,17150474080,30993116890,31111983242,11126731385,30076612734,31112218773,31112218735,31112218216,31112203842,31112126339,31110924564,28587055265,30731178558,31081432979,21181488485,31112050753,31108712727,31036788444,18604989888,26756852819,8639886445,30377871599,11790742389,12393495948,29007112045,21246451813,31112218774,26573127478,1878,0.021736111,4447,837397327.3,41427015.88,262107.786,12966.77582,103436.5427,5117.125593,47.76809724,0.052904224,0.041558538
8/26/19,4432,11076,223747,281434,928,136604,264621,39,55309,344948,336508,329966,317859,249380,29909,272488,92162,290646,184751,3380,153902,1517,234338,17094,8,267257,67305,66,1613992724,4320,859.2775463,1038316455,0.459075108,0.392098726,1543512391,1318322931,3362221917,0.18718497,0.009286458,0.172433,0.008554596,312.973262,15.52695795,0,0,0,0,0,0,0.551239509,37.71127318,15.06017587,32.20941827,12.86298401,4.79E-06,0.049611132,-46.44854626,-16.92775759,0.005612586,30757467209,18433639351,1447252709,20929102070,30757467209,8847363788,30757467209,30757467209,30757467209,2535889160,14167640726,30757467209,67.26971944,25254630694,31106019210,31112185691,17150284017,30992960907,31111982815,11101874568,30075503097,31112218460,31112218422,31112217903,31112203521,31112125913,31110922830,28583704106,30730932121,31081412332,21179281711,31112050743,31108733071,31037030754,18614511511,26762669076,8639007269,30379486800,11796530850,12395610837,29006155175,21248235163,31112218461,26573127165,1672,0.019351852,3874,825011086.5,40929734.29,280580.1063,13919.89682,99999.65513,4961.096136,47.70123864,0.052904057,0.040978827
8/27/19,4494,11077,223873,281604,929,136721,264779,39,55365,345161,336717,330173,318055,249530,29916,272656,92247,290817,184886,3380,154133,1521,234499,17118,8,267424,67445,66,1613992749,4320,897.0331019,1040332064,0.460080883,0.392957779,1546405647,1320794126,3361160402,0.18757414,0.009323209,0.172433,0.008570632,331.068364,16.45546407,0,0,0,0,0,0,0.551093619,41.76958006,15.23409579,35.67564312,13.01153049,4.89E-06,0.049704127,-50.47800385,-16.14513008,0.005615293,30757466878,18409892033,1497728552,20930496573,30757466878,8841640863,30757466878,30757466878,30757466878,2647667235,14037831887,30757466878,67.27420233,25249029102,31106012837,31112185350,17145744877,30992928786,31111982272,11102849195,30074762112,31112218129,31112218091,31112217571,31112203178,31112125573,31110921892,28579781481,30730718256,31081413569,21172705306,31112050402,31108734461,31037230242,18615658090,26761986194,8638295364,30380514243,11795878008,12393632517,29003639527,21243652755,31112218130,26573127834,1765,0.020428241,3933,744853505.5,37022293.37,252382.5488,12544.4543,105297.0988,5233.700392,47.517647,0.052901711,0.041004147
8/28/19,5485,11088,224001,281748,931,136861,264922,40,55432,345335,336892,330345,318220,249665,29966,272793,92350,290966,185031,3385,151122,1379,233096,16070,8,267205,65156,60,1613992771,4320,923.9296296,961144123.5,0.425874266,0.363899785,1428778348,1220858302,3354929992,0.18737355,0.008604828,0.172433,0.007918707,381.117803,17.50221953,0,0,0,0,0,0,0.550540071,33.54938592,14.26903408,28.66718017,12.19256209,4.72E-06,0.045923385,-56.74502645,-23.77667465,0.005618842,30758794404,18416494469,1480372981,20929296202,30758794404,8889467129,30758794404,30758794404,30758794404,2670307113,14013285997,30758794404,67.27034495,25239191342,31106010080,31112184948,17128522556,30992944984,31111981978,11118278493,30073752731,31112217748,31112217710,31112217189,31112202786,31112125109,31110921015,28578097528,30730414855,31081420789,21159326866,31112042518,31108412473,31030662168,18299180200,26531780557,8637362810,30330346388,11652258624,12370505093,28999138404,21227286690,31112217749,26584675914,2034,0.023541667,4696,927355803.9,42587317.45,290739.2004,13351.72818,113010.3762,5189.818994,47.4353013,0.053233374,0.042882472
8/29/19,6130,11063,224324,282075,929,137051,265247,40,55497,345715,337271,330715,318585,249984,29971,273111,92487,291300,185417,3377,150250,1330,232761,15649,8,267355,64440,57,1613992797,4320,978.4638889,932617465.1,0.414054619,0.353800167,1386492725,1184726205,3348574462,0.18499234,0.008244045,0.172433,0.007684348,431.587128,19.23335797,0,0,0,0,0,0,0.550717674,36.54266771,13.99512792,31.22487068,11.95851553,4.70E-06,0.044564253,-57.86870208,-25.52014098,0.005627557,30758793973,18427124275,1519635114,20927478905,30758793973,8889999360,30758793973,30758793973,30758793973,2557398644,13841845035,30758793973,67.26450478,25229218333,31106010942,31112184485,17134047940,30992704762,31111981522,11124288910,30072019894,31112217316,31112217279,31112216757,31112202341,31112124581,31110919860,28572886280,30729864332,31081499026,21157114800,31112038223,31108267601,31028084413,18201028257,26434448799,8635706490,30311362091,11591556167,12376330439,28996750919,21237022391,31112217318,26584675483,2333,0.027002315,5568,851394254.1,37941748.96,224453.9786,10002.6239,105117.7877,4684.49569,47.29840525,0.053270169,0.043050296
8/30/19,5199,11073,224534,282294,928,137183,265450,40,55526,345974,337528,330971,318833,250194,29975,273317,92575,291518,185605,3378,150586,1341,233063,15726,8,267567,64624,58,1613992825,4319,922.3218338,937173977.8,0.416428034,0.355828194,1393126708,1190394789,3345420086,0.1896744,0.008493142,0.172433,0.007721115,361.70909,16.19642195,0,0,0,0,0,0,0.550347557,51.50175416,14.1907967,44.00706656,12.12570999,4.68E-06,0.044777481,-55.37481609,-25.44644,0.005636013,30758793611,18428494705,1333210336,20929582330,30758793611,8414680844,30758793611,30758793611,30758793611,2548697885,13825350607,30758793611,67.27126633,25227633763,31106012821,31112184124,17122532609,30992556591,31111981071,11124724117,30070516460,31112216954,31112216917,31112216396,31112201968,31112124176,31110919990,28570078629,30729437832,31081487513,21150483325,31112037967,31108289349,31028404172,18218167148,26447523012,8634091695,30313409601,11613487489,12372471204,28995685340,21231384881,31112216956,26584675121,1907,0.022071759,4349,604100141.2,27050082.67,200692.9701,8986.52568,89695.63496,4016.344602,47.25004333,0.053260627,0.043061451
8/31/19,4569,11079,224732,282571,926,137313,265706,40,55590,346295,337846,331288,319145,250455,30004,273583,92666,291816,185782,3379,150834,1344,233357,15764,8,267834,64754,58,1613992847,4320,869.8701389,940309118.6,0.418406017,0.357518335,1397344313,1193998634,3339685038,0.18935813,0.00850465,0.172433,0.007744491,319.257809,14.3388396,0,0,0,0,0,0,0.549775987,42.40577736,14.4269933,36.23476315,12.32753454,4.68E-06,0.044913043,-56.00730159,-23.60025264,0.005644393,30758793292,18428134595,1363328678,20936215020,30758793292,8439439263,30758793292,30758793292,30758793292,2543548343,13856382160,30758793292,67.29258562,25221601736,31106000625,31112183747,17104749602,30992430709,31111980433,11122317484,30069701731,31112216635,31112216598,31112216076,31112201642,31112123748,31110919508,28567253981,30729046980,31081465980,21139217598,31112037583,31108299317,31028550405,18212256886,26448249986,8633694256,30314067524,11608919668,12368283084,28993167023,21222108678,31112216637,26584674802,1686,0.019513889,3971,733678724.3,32951743.85,275555.5311,12376.03733,100079.1265,4494.85808,47.16865985,0.053171826,0.043064836
9/1/19,3600,11088,224845,282738,928,137373,265862,40,55601,346535,338085,331522,319380,250596,30007,273747,92684,292023,185885,3375,150648,1330,233297,15655,8,267975,64563,58,1613992869,4320,842.8453704,932427924,0.415254193,0.354825174,1386192027,1184469259,3338177072,0.18846098,0.008396802,0.172433,0.007682682,245.941575,10.95782589,0,0,0,0,0,0,0.550099732,48.2315859,14.55303066,41.21278273,12.43523056,4.56E-06,0.044554589,-58.33942621,-22.54811243,0.005648467,30758793046,18418928471,1212904500,20927763814,30758793046,8398910227,30758793046,30758793046,30758793046,2464323719,13820378565,30758793046,67.26542253,25222880710,31105993503,31112183422,17114821889,30992344065,31111979901,11124917538,30069194126,31112216389,31112216352,31112215830,31112201383,31112123400,31110917974,28566543286,30728695817,31081455565,21132250145,31112036732,31108253892,31027918694,18183949021,26422644439,8633169712,30309068683,11611004269,12371269899,28994048573,21222099229,31112216391,26584674556,1305,0.015104167,3133,645058954.9,28740336.88,272659.9616,12148.25264,65035.71698,2897.639667,47.13080797,0.052972381,0.042997904
9/2/19,4613,11077,224783,282676,927,137406,265788,40,55700,346522,338067,331503,319357,250523,30031,273680,92765,291963,185862,3373,151338,1367,233595,15897,8,267937,65186,59,1613992893,4320,879.5821759,950770814.9,0.423601586,0.361957828,1413561475,1207855822,3337007043,0.20086226,0.009126034,0.175733,0.007984304,331.021006,15.03970468,0,0,0,0,0,0,0.549844659,39.52771216,14.99653101,33.77552241,12.8141914,4.38E-06,0.045434291,-56.54260785,-21.19682867,0.005644198,30758792715,18407079541,1200730001,20926282685,30758792715,8381083906,30758792715,30758792715,30758792715,2391433254,13762225516,30758792715,67.26066264,25213437371,31105995593,31112183063,17106885820,30992460406,31111979443,11127090290,30069740616,31112216058,31112216021,31112215499,31112201031,31112123011,31110917972,28562968974,30729103197,31081483253,21125647822,31112037070,31108335766,31029491482,18260636932,26469214903,8631775006,30321299316,11636040520,12371175866,28988411486,21217480455,31112216060,26584674225,1648,0.019074074,3923,787098831.6,35761277.28,270330.1175,12282.2572,72620.10896,3299.443156,47.12207279,0.052990361,0.043262479
